gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	seqnames	start	end	width	strand	gene_name	gene_biotype	seq_coord_system	description	canonical_transcript	symbol	entrezid
ENSMUSG00000107303	0	0	0.2724972040195755	NA	NA	6	22759398	22760583	1186	+	Gm18861	processed_pseudogene	chromosome	predicted gene, 18861 [Source:MGI Symbol;Acc:MGI:5011046]	ENSMUST00000202509	Gm18861	"NA"
ENSMUSG00000107307	0	0	0.2724972040195755	NA	NA	5	37454974	37455124	151	-	Gm42935	processed_pseudogene	chromosome	predicted gene 42935 [Source:MGI Symbol;Acc:MGI:5663072]	ENSMUST00000202004	Gm42935	"NA"
ENSMUSG00000107308	0	0	0.2724972040195755	NA	NA	5	79588044	79588061	18	+	Gm43234	processed_pseudogene	chromosome	predicted gene 43234 [Source:MGI Symbol;Acc:MGI:5663371]	ENSMUST00000200713	Gm43234	"NA"
ENSMUSG00000107309	0	0	0.2724972040195755	NA	NA	5	78688375	78688738	364	+	Gm43232	processed_pseudogene	chromosome	predicted gene 43232 [Source:MGI Symbol;Acc:MGI:5663369]	ENSMUST00000201346	Gm43232	"NA"
ENSMUSG00000107315	0	0	0.2724972040195755	NA	NA	5	94582216	94584784	2569	-	BC080696	unprocessed_pseudogene	chromosome	cDNA sequence BC080696 [Source:MGI Symbol;Acc:MGI:3770624]	ENSMUST00000202858	BC080696	"NA"
ENSMUSG00000107322	0	0	0.2724972040195755	NA	NA	5	134948642	134949494	853	+	4933439J24Rik	lncRNA	chromosome	RIKEN cDNA 4933439J24 gene [Source:MGI Symbol;Acc:MGI:1918536]	ENSMUST00000200866	4933439J24Rik	"NA"
ENSMUSG00000107326	0	0	0.2724972040195755	NA	NA	5	151591514	151591601	88	-	Gm43038	unprocessed_pseudogene	chromosome	predicted gene 43038 [Source:MGI Symbol;Acc:MGI:5663175]	ENSMUST00000202359	Gm43038	"NA"
ENSMUSG00000107327	0	0	0.2724972040195755	NA	NA	5	117196877	117197457	581	+	Gm7478	processed_pseudogene	chromosome	predicted gene 7478 [Source:MGI Symbol;Acc:MGI:3648572]	ENSMUST00000201054	Gm7478	"NA"
ENSMUSG00000107337	0	0	0.2724972040195755	NA	NA	5	91936457	91937340	884	+	Gm43596	processed_pseudogene	chromosome	predicted gene 43596 [Source:MGI Symbol;Acc:MGI:5663733]	ENSMUST00000202818	Gm43596	"NA"
ENSMUSG00000107344	0	0	0.2724972040195755	NA	NA	15	12031651	12032013	363	-	Gm2559	processed_pseudogene	chromosome	predicted gene 2559 [Source:MGI Symbol;Acc:MGI:3780727]	ENSMUST00000201323	Gm2559	"NA"
ENSMUSG00000107346	0	0	0.2724972040195755	NA	NA	5	93842853	93845580	2728	-	Gm43225	unprocessed_pseudogene	chromosome	predicted gene 43225 [Source:MGI Symbol;Acc:MGI:5663362]	ENSMUST00000201381	Gm43225	"NA"
ENSMUSG00000107349	0	0	0.2724972040195755	NA	NA	6	19119468	19120776	1309	+	Gm6655	processed_pseudogene	chromosome	predicted gene 6655 [Source:MGI Symbol;Acc:MGI:3645297]	ENSMUST00000201932	Gm6655	"NA"
ENSMUSG00000107354	0	0	0.2724972040195755	NA	NA	5	92339219	92339776	558	-	Gm43040	TEC	chromosome	predicted gene 43040 [Source:MGI Symbol;Acc:MGI:5663177]	ENSMUST00000202399	Gm43040	"NA"
ENSMUSG00000107356	0	0	0.2724972040195755	NA	NA	5	93558621	93559719	1099	+	Gm18118	unprocessed_pseudogene	chromosome	predicted gene, 18118 [Source:MGI Symbol;Acc:MGI:5010303]	ENSMUST00000201064	Gm18118	"NA"
ENSMUSG00000107357	0	0	0.2724972040195755	NA	NA	5	95573794	95576487	2694	-	Gm42662	unprocessed_pseudogene	chromosome	predicted gene 42662 [Source:MGI Symbol;Acc:MGI:5662799]	ENSMUST00000202539	Gm42662	"NA"
ENSMUSG00000107359	0	0	0.2724972040195755	NA	NA	6	40499738	40500149	412	-	Gm43295	processed_pseudogene	chromosome	predicted gene 43295 [Source:MGI Symbol;Acc:MGI:5663432]	ENSMUST00000201439	Gm43295	"NA"
ENSMUSG00000107360	0	0	0.2724972040195755	NA	NA	5	149945944	149946208	265	+	Gm42558	lncRNA	chromosome	predicted gene 42558 [Source:MGI Symbol;Acc:MGI:5662695]	ENSMUST00000200982	Gm42558	"NA"
ENSMUSG00000107368	0	0	0.2724972040195755	NA	NA	6	126799340	126802140	2801	+	1700018A23Rik	lncRNA	chromosome	RIKEN cDNA 1700018A23 gene [Source:MGI Symbol;Acc:MGI:1919481]	ENSMUST00000201350	1700018A23Rik	"NA"
ENSMUSG00000107371	0	0	0.2724972040195755	NA	NA	5	119132626	119135061	2436	-	Gm43784	TEC	chromosome	predicted gene 43784 [Source:MGI Symbol;Acc:MGI:5663921]	ENSMUST00000202922	Gm43784	"NA"
ENSMUSG00000107376	0	0	0.2724972040195755	NA	NA	5	95211435	95214166	2732	+	Gm42661	unprocessed_pseudogene	chromosome	predicted gene 42661 [Source:MGI Symbol;Acc:MGI:5662798]	ENSMUST00000202364	Gm42661	"NA"
ENSMUSG00000107377	0	0	0.2724972040195755	NA	NA	6	27441088	27443952	2865	-	Gm42801	TEC	chromosome	predicted gene 42801 [Source:MGI Symbol;Acc:MGI:5662938]	ENSMUST00000202562	Gm42801	"NA"
ENSMUSG00000107380	0	0	0.2724972040195755	NA	NA	6	3107477	3112864	5388	-	Vmn1r-ps6	transcribed_processed_pseudogene	chromosome	vomeronasal 1 receptor, pseudogene 6 [Source:MGI Symbol;Acc:MGI:3780647]	ENSMUST00000201079	Vmn1r-ps6	"NA"
ENSMUSG00000107384	0	0	0.2724972040195755	NA	NA	5	149990723	150006260	15538	-	Gm42557	lncRNA	chromosome	predicted gene 42557 [Source:MGI Symbol;Acc:MGI:5662694]	ENSMUST00000202037	Gm42557	"NA"
ENSMUSG00000107385	0	0	0.2724972040195755	NA	NA	5	67621240	67634975	13736	+	C330024D21Rik	lncRNA	chromosome	RIKEN cDNA C330024D21 gene [Source:MGI Symbol;Acc:MGI:2444116]	ENSMUST00000201973	C330024D21Rik	320479
ENSMUSG00000107386	0	0	0.2724972040195755	NA	NA	5	75548436	75560033	11598	-	Gm42800	lncRNA	chromosome	predicted gene 42800 [Source:MGI Symbol;Acc:MGI:5662937]	ENSMUST00000202494	Gm42800	"NA"
ENSMUSG00000107392	0	0	0.2724972040195755	NA	NA	5	93991635	94003966	12332	+	Pramel35	protein_coding	chromosome	PRAME like 35 [Source:MGI Symbol;Acc:MGI:3704104]	ENSMUST00000201555	Pramel35	"NA"
ENSMUSG00000107394	0	0	0.2724972040195755	NA	NA	6	7766394	7777681	11288	+	1700012J15Rik	lncRNA	chromosome	RIKEN cDNA 1700012J15 gene [Source:MGI Symbol;Acc:MGI:1922737]	ENSMUST00000203458	1700012J15Rik	75487
ENSMUSG00000107396	0	0	0.2724972040195755	NA	NA	6	135635911	135661525	25615	+	4930425L21Rik	lncRNA	chromosome	RIKEN cDNA 4930425L21 gene [Source:MGI Symbol;Acc:MGI:1925379]	ENSMUST00000203439	4930425L21Rik	75024
ENSMUSG00000107397	0	0	0.2724972040195755	NA	NA	6	91184198	91187026	2829	-	4930402H05Rik	TEC	chromosome	RIKEN cDNA 4930402H05 gene [Source:MGI Symbol;Acc:MGI:1926044]	ENSMUST00000203115	4930402H05Rik	"NA"
ENSMUSG00000107398	0	0	0.2724972040195755	NA	NA	6	143080813	143081015	203	+	Gm44306	processed_pseudogene	chromosome	predicted gene, 44306 [Source:MGI Symbol;Acc:MGI:5690698]	ENSMUST00000203058	Gm44306	"NA"
ENSMUSG00000107399	0	0	0.2724972040195755	NA	NA	10	129761027	129766350	5324	-		unprocessed_pseudogene	chromosome	olfactory receptor 1544, pseudogene 1	ENSMUST00000204536		"NA"
ENSMUSG00000107400	0	0	0.2724972040195755	NA	NA	10	129458067	129458481	415	-	Olfr797-ps1	unprocessed_pseudogene	chromosome	olfactory receptor 797, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030631]	ENSMUST00000203614	Olfr797-ps1	"NA"
ENSMUSG00000107403	0	0	0.2724972040195755	NA	NA	6	14389480	14390050	571	-	Gm8820	processed_pseudogene	chromosome	predicted gene 8820 [Source:MGI Symbol;Acc:MGI:3648638]	ENSMUST00000204077	Gm8820	"NA"
ENSMUSG00000107404	0	0	0.2724972040195755	NA	NA	6	109363436	109363883	448	-	Gm44125	processed_pseudogene	chromosome	predicted gene, 44125 [Source:MGI Symbol;Acc:MGI:5690517]	ENSMUST00000203068	Gm44125	"NA"
ENSMUSG00000107405	0	0	0.2724972040195755	NA	NA	6	148603496	148613767	10272	+	Gm44115	lncRNA	chromosome	predicted gene, 44115 [Source:MGI Symbol;Acc:MGI:5690507]	ENSMUST00000203917	Gm44115	"NA"
ENSMUSG00000107407	0	0	0.2724972040195755	NA	NA	6	140077793	140078234	442	+	Gm44159	processed_pseudogene	chromosome	predicted gene, 44159 [Source:MGI Symbol;Acc:MGI:5690551]	ENSMUST00000204065	Gm44159	"NA"
ENSMUSG00000107408	0	0	0.2724972040195755	NA	NA	6	73413969	73448004	34036	-	1700065L07Rik	lncRNA	chromosome	RIKEN cDNA 1700065L07 gene [Source:MGI Symbol;Acc:MGI:1920658]	ENSMUST00000204961	1700065L07Rik	73408
ENSMUSG00000107409	0	0	0.2724972040195755	NA	NA	6	85069217	85069760	544	+	Gm43954	processed_pseudogene	chromosome	predicted gene, 43954 [Source:MGI Symbol;Acc:MGI:5690346]	ENSMUST00000204634	Gm43954	"NA"
ENSMUSG00000107410	0	0	0.2724972040195755	NA	NA	6	85506434	85506902	469	+	Gm44023	processed_pseudogene	chromosome	predicted gene, 44023 [Source:MGI Symbol;Acc:MGI:5690415]	ENSMUST00000203710	Gm44023	"NA"
ENSMUSG00000107415	0	0	0.2724972040195755	NA	NA	6	116958980	116959388	409	+	Gm43929	processed_pseudogene	chromosome	predicted gene, 43929 [Source:MGI Symbol;Acc:MGI:5690321]	ENSMUST00000203025	Gm43929	"NA"
ENSMUSG00000107416	0	0	0.2724972040195755	NA	NA	6	42702525	42702956	432	+	Gm44030	processed_pseudogene	chromosome	predicted gene, 44030 [Source:MGI Symbol;Acc:MGI:5690422]	ENSMUST00000204865	Gm44030	"NA"
ENSMUSG00000107417	0	0	0.2724972040195755	NA	NA	11	49410475	49418026	7552	+	Olfr1383	protein_coding	chromosome	olfactory receptor 1383 [Source:MGI Symbol;Acc:MGI:3031217]	ENSMUST00000204706	Olfr1383	404337
ENSMUSG00000107418	0	0	0.2724972040195755	NA	NA	6	50585617	50587662	2046	+	Gm4782	processed_pseudogene	chromosome	predicted gene 4782 [Source:MGI Symbol;Acc:MGI:3646036]	ENSMUST00000168705	Gm4782	"NA"
ENSMUSG00000107419	0	0	0.2724972040195755	NA	NA	6	81652927	81692213	39287	-	Gm38839	lncRNA	chromosome	predicted gene, 38839 [Source:MGI Symbol;Acc:MGI:5621724]	ENSMUST00000203833	Gm38839	"NA"
ENSMUSG00000107421	0	0	0.2724972040195755	NA	NA	6	101890234	101892900	2667	+	Gm44177	TEC	chromosome	predicted gene, 44177 [Source:MGI Symbol;Acc:MGI:5690569]	ENSMUST00000204338	Gm44177	"NA"
ENSMUSG00000107422	0	0	0.2724972040195755	NA	NA	6	12608995	12658955	49961	+	Gm44129	lncRNA	chromosome	predicted gene, 44129 [Source:MGI Symbol;Acc:MGI:5690521]	ENSMUST00000203511	Gm44129	"NA"
ENSMUSG00000107423	0	0	0.2724972040195755	NA	NA	10	129824011	129824199	189	-	Gm43977	unprocessed_pseudogene	chromosome	predicted gene, 43977 [Source:MGI Symbol;Acc:MGI:5690369]	ENSMUST00000203970	Gm43977	"NA"
ENSMUSG00000107424	0	0	0.2724972040195755	NA	NA	6	64855443	64856112	670	-	Gm18839	processed_pseudogene	chromosome	predicted gene, 18839 [Source:MGI Symbol;Acc:MGI:5011024]	ENSMUST00000204292	Gm18839	"NA"
ENSMUSG00000107432	0	0	0.2724972040195755	NA	NA	6	88859637	88860159	523	+	Gm36189	processed_pseudogene	chromosome	predicted gene, 36189 [Source:MGI Symbol;Acc:MGI:5595348]	ENSMUST00000204113	Gm36189	"NA"
ENSMUSG00000107434	0	0	0.2724972040195755	NA	NA	6	117397538	117400578	3041	-	Gm4640	lncRNA	chromosome	predicted gene 4640 [Source:MGI Symbol;Acc:MGI:3782822]	ENSMUST00000203927	Gm4640	"NA"
ENSMUSG00000107435	0	0	0.2724972040195755	NA	NA	6	94326515	94326905	391	+	Gm19908	processed_pseudogene	chromosome	predicted gene, 19908 [Source:MGI Symbol;Acc:MGI:5012093]	ENSMUST00000204684	Gm19908	"NA"
ENSMUSG00000107438	0	0	0.2724972040195755	NA	NA	6	121602671	121603424	754	+	Gm43945	processed_pseudogene	chromosome	predicted gene, 43945 [Source:MGI Symbol;Acc:MGI:5690337]	ENSMUST00000203595	Gm43945	"NA"
ENSMUSG00000107441	0	0	0.2724972040195755	NA	NA	6	73563092	73585656	22565	-	Gm31747	lncRNA	chromosome	predicted gene, 31747 [Source:MGI Symbol;Acc:MGI:5590906]	ENSMUST00000204638	Gm31747	102634075
ENSMUSG00000107442	0	0	0.2724972040195755	NA	NA	6	46390690	46393219	2530	+	Gm43881	TEC	chromosome	predicted gene, 43881 [Source:MGI Symbol;Acc:MGI:5690273]	ENSMUST00000203051	Gm43881	"NA"
ENSMUSG00000107445	0	0	0.2724972040195755	NA	NA	6	103144762	103144914	153	+	Gm44449	processed_pseudogene	chromosome	predicted gene, 44449 [Source:MGI Symbol;Acc:MGI:5690841]	ENSMUST00000203610	Gm44449	"NA"
ENSMUSG00000107446	0	0	0.2724972040195755	NA	NA	6	71082590	71083495	906	-	Gm43906	TEC	chromosome	predicted gene, 43906 [Source:MGI Symbol;Acc:MGI:5690298]	ENSMUST00000203194	Gm43906	"NA"
ENSMUSG00000107447	0	0	0.2724972040195755	NA	NA	6	50576849	50577220	372	+	Gm44054	processed_pseudogene	chromosome	predicted gene, 44054 [Source:MGI Symbol;Acc:MGI:5690446]	ENSMUST00000203814	Gm44054	"NA"
ENSMUSG00000107449	0	0	0.2724972040195755	NA	NA	6	59013874	59016307	2434	+	Gm19165	processed_pseudogene	chromosome	predicted gene, 19165 [Source:MGI Symbol;Acc:MGI:5011350]	ENSMUST00000204453	Gm19165	"NA"
ENSMUSG00000107450	0	0	0.2724972040195755	NA	NA	6	4390920	4391241	322	+	Gm2522	processed_pseudogene	chromosome	predicted gene 2522 [Source:MGI Symbol;Acc:MGI:3780689]	ENSMUST00000204280	Gm2522	"NA"
ENSMUSG00000107452	0	0	0.2724972040195755	NA	NA	14	26283434	26284231	798	-	Gm18215	processed_pseudogene	chromosome	predicted gene, 18215 [Source:MGI Symbol;Acc:MGI:5010400]	ENSMUST00000204429	Gm18215	"NA"
ENSMUSG00000107453	0	0	0.2724972040195755	NA	NA	6	82657113	82671803	14691	+	Gm44145	lncRNA	chromosome	predicted gene, 44145 [Source:MGI Symbol;Acc:MGI:5690537]	ENSMUST00000203711	Gm44145	"NA"
ENSMUSG00000107457	0	0	0.2724972040195755	NA	NA	6	48972158	48974587	2430	+	Gm19173	processed_pseudogene	chromosome	predicted gene, 19173 [Source:MGI Symbol;Acc:MGI:5011358]	ENSMUST00000204494	Gm19173	"NA"
ENSMUSG00000107459	0	0	0.2724972040195755	NA	NA	6	10171792	10172854	1063	-	Gm5110	processed_pseudogene	chromosome	predicted gene 5110 [Source:MGI Symbol;Acc:MGI:3644971]	ENSMUST00000203122	Gm5110	"NA"
ENSMUSG00000107464	0	0	0.2724972040195755	NA	NA	6	131061194	131081300	20107	-	Gm44150	unprocessed_pseudogene	chromosome	predicted gene, 44150 [Source:MGI Symbol;Acc:MGI:5690542]	ENSMUST00000203317	Gm44150	"NA"
ENSMUSG00000107466	0	0	0.2724972040195755	NA	NA	6	132951340	132951768	429	+	Gm44425	processed_pseudogene	chromosome	predicted gene, 44425 [Source:MGI Symbol;Acc:MGI:5690817]	ENSMUST00000203739	Gm44425	"NA"
ENSMUSG00000107467	0	0	0.2724972040195755	NA	NA	6	75164650	75165151	502	-	Gm8992	processed_pseudogene	chromosome	predicted gene 8992 [Source:MGI Symbol;Acc:MGI:3644228]	ENSMUST00000204463	Gm8992	"NA"
ENSMUSG00000107469	0	0	0.2724972040195755	NA	NA	6	43164105	43164630	526	+	Olfr436-ps1	unprocessed_pseudogene	chromosome	olfactory receptor 436, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030270]	ENSMUST00000203108	Olfr436-ps1	"NA"
ENSMUSG00000107471	0	0	0.2724972040195755	NA	NA	6	123127035	123127128	94	+	Gm44147	processed_pseudogene	chromosome	predicted gene, 44147 [Source:MGI Symbol;Acc:MGI:5690539]	ENSMUST00000204658	Gm44147	"NA"
ENSMUSG00000107473	0	0	0.2724972040195755	NA	NA	6	77961499	77963551	2053	+	Gm44255	TEC	chromosome	predicted gene, 44255 [Source:MGI Symbol;Acc:MGI:5690647]	ENSMUST00000203456	Gm44255	"NA"
ENSMUSG00000107474	0	0	0.2724972040195755	NA	NA	6	114039157	114039208	52	+	Gm43932	processed_pseudogene	chromosome	predicted gene, 43932 [Source:MGI Symbol;Acc:MGI:5690324]	ENSMUST00000204499	Gm43932	"NA"
ENSMUSG00000107475	0	0	0.2724972040195755	NA	NA	6	107858034	107858646	613	+	Gm19177	processed_pseudogene	chromosome	predicted gene, 19177 [Source:MGI Symbol;Acc:MGI:5011362]	ENSMUST00000204520	Gm19177	"NA"
ENSMUSG00000107478	0	0	0.2724972040195755	NA	NA	6	124716152	124732984	16833	-	Gm45234	protein_coding	chromosome	predicted gene 45234 [Source:MGI Symbol;Acc:MGI:5753810]	ENSMUST00000129411	Gm45234	"NA"
ENSMUSG00000107484	0	0	0.2724972040195755	NA	NA	6	63137259	63137949	691	+	Nasp-ps1	processed_pseudogene	chromosome	nuclear autoantigenic sperm protein (histone-binding), pseudogene 1 [Source:MGI Symbol;Acc:MGI:2153023]	ENSMUST00000205050	Nasp-ps1	"NA"
ENSMUSG00000107488	0	0	0.2724972040195755	NA	NA	6	50886750	50887715	966	+	Gm31579	TEC	chromosome	predicted gene, 31579 [Source:MGI Symbol;Acc:MGI:5590738]	ENSMUST00000203306	Gm31579	"NA"
ENSMUSG00000107489	0	0	0.2724972040195755	NA	NA	6	115136058	115136892	835	-	Gm18325	processed_pseudogene	chromosome	predicted gene, 18325 [Source:MGI Symbol;Acc:MGI:5010510]	ENSMUST00000203228	Gm18325	"NA"
ENSMUSG00000107490	0	0	0.2724972040195755	NA	NA	6	65190556	65191956	1401	-	Gm44058	processed_pseudogene	chromosome	predicted gene, 44058 [Source:MGI Symbol;Acc:MGI:5690450]	ENSMUST00000204335	Gm44058	"NA"
ENSMUSG00000107492	0	0	0.2724972040195755	NA	NA	6	130430032	130453991	23960	-	Gm6590	unprocessed_pseudogene	chromosome	predicted gene 6590 [Source:MGI Symbol;Acc:MGI:3645685]	ENSMUST00000203343	Gm6590	625473
ENSMUSG00000107493	0	0	0.2724972040195755	NA	NA	6	7540954	7541314	361	+	Gm44048	processed_pseudogene	chromosome	predicted gene, 44048 [Source:MGI Symbol;Acc:MGI:5690440]	ENSMUST00000204531	Gm44048	"NA"
ENSMUSG00000107496	0	0	0.2724972040195755	NA	NA	6	107604735	107609510	4776	+	4933431M02Rik	lncRNA	chromosome	RIKEN cDNA 4933431M02 gene [Source:MGI Symbol;Acc:MGI:1918455]	ENSMUST00000203905	4933431M02Rik	"NA"
ENSMUSG00000107500	0	0	0.2724972040195755	NA	NA	6	13461461	13461956	496	-	Gm2796	processed_pseudogene	chromosome	predicted gene 2796 [Source:MGI Symbol;Acc:MGI:3780965]	ENSMUST00000204007	Gm2796	"NA"
ENSMUSG00000107501	0	0	0.2724972040195755	NA	NA	6	109102646	109103123	478	+	Gm29781	processed_pseudogene	chromosome	predicted gene, 29781 [Source:MGI Symbol;Acc:MGI:5588940]	ENSMUST00000203862	Gm29781	"NA"
ENSMUSG00000107506	0	0	0.2724972040195755	NA	NA	6	122391063	122391356	294	+	Gm19254	processed_pseudogene	chromosome	predicted gene, 19254 [Source:MGI Symbol;Acc:MGI:5011439]	ENSMUST00000204828	Gm19254	"NA"
ENSMUSG00000107509	0	0	0.2724972040195755	NA	NA	6	86349520	86352267	2748	-	Gm44941	lncRNA	chromosome	predicted gene 44941 [Source:MGI Symbol;Acc:MGI:5753517]	ENSMUST00000204216	Gm44941	"NA"
ENSMUSG00000107510	0	0	0.2724972040195755	NA	NA	6	4262754	4262849	96	-	Gm44057	processed_pseudogene	chromosome	predicted gene, 44057 [Source:MGI Symbol;Acc:MGI:5690449]	ENSMUST00000204547	Gm44057	"NA"
ENSMUSG00000107513	0	0	0.2724972040195755	NA	NA	4	89135101	89136053	953	+	Tgif2-ps1	processed_pseudogene	chromosome	TGFB-induced factor homeobox 2, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3649223]	ENSMUST00000203590	Tgif2-ps1	"NA"
ENSMUSG00000107514	0	0	0.2724972040195755	NA	NA	6	98837301	98837776	476	-	Gm32381	processed_pseudogene	chromosome	predicted gene, 32381 [Source:MGI Symbol;Acc:MGI:5591540]	ENSMUST00000203192	Gm32381	"NA"
ENSMUSG00000107516	0	0	0.2724972040195755	NA	NA	6	141812084	141820946	8863	+	Gm30784	lncRNA	chromosome	predicted gene, 30784 [Source:MGI Symbol;Acc:MGI:5589943]	ENSMUST00000204491	Gm30784	"NA"
ENSMUSG00000107517	0	0	0.2724972040195755	NA	NA	6	7375967	7378644	2678	+	Gm44046	TEC	chromosome	predicted gene, 44046 [Source:MGI Symbol;Acc:MGI:5690438]	ENSMUST00000203145	Gm44046	"NA"
ENSMUSG00000107518	0	0	0.2724972040195755	NA	NA	6	58415680	58415843	164	-	Gm44016	processed_pseudogene	chromosome	predicted gene, 44016 [Source:MGI Symbol;Acc:MGI:5690408]	ENSMUST00000203463	Gm44016	"NA"
ENSMUSG00000107519	0	0	0.2724972040195755	NA	NA	6	130556729	130568645	11917	-	Gm26996	unprocessed_pseudogene	chromosome	predicted gene, 26996 [Source:MGI Symbol;Acc:MGI:5504111]	ENSMUST00000204418	Gm26996	"NA"
ENSMUSG00000107520	0	0	0.2724972040195755	NA	NA	7	10144598	10148393	3796	-	Gm3726	unprocessed_pseudogene	chromosome	predicted gene 3726 [Source:MGI Symbol;Acc:MGI:3781901]	ENSMUST00000203110	Gm3726	"NA"
ENSMUSG00000107521	0	0	0.2724972040195755	NA	NA	6	58169306	58171750	2445	+	Gm43994	lncRNA	chromosome	predicted gene, 43994 [Source:MGI Symbol;Acc:MGI:5690386]	ENSMUST00000203809	Gm43994	"NA"
ENSMUSG00000107522	0	0	0.2724972040195755	NA	NA	6	130916211	130917371	1161	-		processed_pseudogene	chromosome	novel zinc finger protein pseudogene	ENSMUST00000203835		"NA"
ENSMUSG00000107523	0	0	0.2724972040195755	NA	NA	7	3165996	3166478	483	-	Gm44451	processed_pseudogene	chromosome	predicted gene, 44451 [Source:MGI Symbol;Acc:MGI:5690843]	ENSMUST00000203767	Gm44451	"NA"
ENSMUSG00000107525	0	0	0.2724972040195755	NA	NA	6	63301656	63305425	3770	-	Gm44071	lncRNA	chromosome	predicted gene, 44071 [Source:MGI Symbol;Acc:MGI:5690463]	ENSMUST00000204180	Gm44071	"NA"
ENSMUSG00000107526	0	0	0.2724972040195755	NA	NA	6	149100593	149116683	16091	-	1700003I16Rik	lncRNA	chromosome	RIKEN cDNA 1700003I16 gene [Source:MGI Symbol;Acc:MGI:1923949]	ENSMUST00000205198	1700003I16Rik	"NA"
ENSMUSG00000107527	0	0	0.2724972040195755	NA	NA	6	133356347	133357982	1636	-	Gm44239	unprocessed_pseudogene	chromosome	predicted gene, 44239 [Source:MGI Symbol;Acc:MGI:5690631]	ENSMUST00000204228	Gm44239	"NA"
ENSMUSG00000107530	0	0	0.2724972040195755	NA	NA	6	58085048	58085152	105	-	Vmn1r-ps16	unprocessed_pseudogene	chromosome	vomeronasal 1 receptor, pseudogene 16 [Source:MGI Symbol;Acc:MGI:3852364]	ENSMUST00000204747	Vmn1r-ps16	"NA"
ENSMUSG00000107532	0	0	0.2724972040195755	NA	NA	6	46755343	46755790	448	-	Gm35931	processed_pseudogene	chromosome	predicted gene, 35931 [Source:MGI Symbol;Acc:MGI:5595090]	ENSMUST00000203931	Gm35931	"NA"
ENSMUSG00000107533	0	0	0.2724972040195755	NA	NA	6	102635768	102637857	2090	-	Gm44422	processed_pseudogene	chromosome	predicted gene, 44422 [Source:MGI Symbol;Acc:MGI:5690814]	ENSMUST00000204142	Gm44422	"NA"
ENSMUSG00000107536	0	0	0.2724972040195755	NA	NA	6	85073909	85074050	142	+	Gm43955	processed_pseudogene	chromosome	predicted gene, 43955 [Source:MGI Symbol;Acc:MGI:5690347]	ENSMUST00000204332	Gm43955	"NA"
ENSMUSG00000107538	0	0	0.2724972040195755	NA	NA	6	84202234	84263585	61352	+	Gm44127	lncRNA	chromosome	predicted gene, 44127 [Source:MGI Symbol;Acc:MGI:5690519]	ENSMUST00000203565	Gm44127	"NA"
ENSMUSG00000107540	0	0	0.2724972040195755	NA	NA	6	114030904	114030979	76	+	Gm43911	processed_pseudogene	chromosome	predicted gene, 43911 [Source:MGI Symbol;Acc:MGI:5690303]	ENSMUST00000203097	Gm43911	"NA"
ENSMUSG00000107541	0	0	0.2724972040195755	NA	NA	6	112370311	112370778	468	-	Gm44336	processed_pseudogene	chromosome	predicted gene, 44336 [Source:MGI Symbol;Acc:MGI:5690728]	ENSMUST00000203696	Gm44336	"NA"
ENSMUSG00000107543	0	0	0.2724972040195755	NA	NA	6	42082634	42083482	849	-	Gm34701	transcribed_processed_pseudogene	chromosome	predicted gene, 34701 [Source:MGI Symbol;Acc:MGI:5593860]	ENSMUST00000204213	Gm34701	"NA"
ENSMUSG00000107544	0	0	0.2724972040195755	NA	NA	6	132974716	132975070	355	+	Gm44426	processed_pseudogene	chromosome	predicted gene, 44426 [Source:MGI Symbol;Acc:MGI:5690818]	ENSMUST00000204258	Gm44426	"NA"
ENSMUSG00000107545	0	0	0.2724972040195755	NA	NA	6	94300252	94301015	764	-	Gm44307	processed_pseudogene	chromosome	predicted gene, 44307 [Source:MGI Symbol;Acc:MGI:5690699]	ENSMUST00000204466	Gm44307	"NA"
ENSMUSG00000107548	0	0	0.2724972040195755	NA	NA	6	115912649	115913487	839	-	Gm43866	TEC	chromosome	predicted gene, 43866 [Source:MGI Symbol;Acc:MGI:5690258]	ENSMUST00000203894	Gm43866	"NA"
ENSMUSG00000107550	0	0	0.2724972040195755	NA	NA	6	132360791	132361007	217	-	Gm44726	processed_pseudogene	chromosome	predicted gene 44726 [Source:MGI Symbol;Acc:MGI:5753302]	ENSMUST00000203427	Gm44726	"NA"
ENSMUSG00000107551	0	0	0.2724972040195755	NA	NA	6	109420562	109421186	625	-	Gm4605	processed_pseudogene	chromosome	predicted gene 4605 [Source:MGI Symbol;Acc:MGI:3782788]	ENSMUST00000203148	Gm4605	"NA"
ENSMUSG00000107553	0	0	0.2724972040195755	NA	NA	6	138577840	138578339	500	+	Gm44266	TEC	chromosome	predicted gene, 44266 [Source:MGI Symbol;Acc:MGI:5690658]	ENSMUST00000205235	Gm44266	"NA"
ENSMUSG00000107555	0	0	0.2724972040195755	NA	NA	10	129414549	129415311	763	+	Olfr795-ps1	unprocessed_pseudogene	chromosome	olfactory receptor 795, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3030629]	ENSMUST00000205245	Olfr795-ps1	"NA"
ENSMUSG00000107557	0	0	0.2724972040195755	NA	NA	6	130815068	130817345	2278	-		processed_pseudogene	chromosome	novel zinc finger protein pseudogene	ENSMUST00000204940		"NA"
